380
4.1331560732e-01 5.7507471403e-02
3.9391674204e-01 5.8251003300e-02
3.7481703465e-01 5.8868230582e-02
3.5607069663e-01 5.9355166649e-02
3.3772794818e-01 5.9709237414e-02
3.1983452569e-01 5.9929320734e-02
3.0243129354e-01 6.0015746954e-02
2.8555396504e-01 5.9970261187e-02
2.6923293319e-01 5.9795949889e-02
2.5349320832e-01 5.9497135900e-02
2.3835445619e-01 5.9079247445e-02
2.2383112744e-01 5.8548667410e-02
2.0993266713e-01 5.7912569647e-02
1.9666379174e-01 5.7178749000e-02
1.8402482016e-01 5.6355451334e-02
1.7201204530e-01 5.5451209137e-02
1.6061813317e-01 5.4474687322e-02
1.4983253730e-01 5.3434542807e-02
1.3964191745e-01 5.2339300395e-02
1.3003055326e-01 5.1197246420e-02
1.2098074459e-01 5.0016340744e-02
1.1247319226e-01 4.8804146841e-02
1.0448735440e-01 4.7567779138e-02
9.7001774627e-02 4.6313866264e-02
9.3498077413e-02 4.5692804585e-02
9.0107829936e-02 4.5069765612e-02
8.6828293579e-02 4.4445397966e-02
8.3656727939e-02 4.3820319444e-02
8.0590396746e-02 4.3195117311e-02
7.7626573358e-02 4.2570348684e-02
7.4762545820e-02 4.1946541024e-02
7.1995621517e-02 4.1324192696e-02
6.9323131437e-02 4.0703773607e-02
6.6742434042e-02 4.0085725906e-02
6.4250918780e-02 3.9470464730e-02
6.1846009252e-02 3.8858378995e-02
5.9525166036e-02 3.8249832220e-02
5.7285889210e-02 3.7645163374e-02
5.5125720566e-02 3.7044687749e-02
5.3042245546e-02 3.6448697838e-02
5.1033094917e-02 3.5857464224e-02
4.9095946191e-02 3.5271236468e-02
4.8162235506e-02 3.4982740312e-02
4.7245382814e-02 3.4695561071e-02
4.6345117682e-02 3.4409723559e-02
4.5461172727e-02 3.4125251481e-02
4.4593283637e-02 3.3842167461e-02
4.3741189183e-02 3.3560493070e-02
4.2904631232e-02 3.3280248845e-02
4.2083354755e-02 3.3001454324e-02
4.1277107835e-02 3.2724128059e-02
4.0485641671e-02 3.2448287652e-02
3.9708710581e-02 3.2173949771e-02
3.8946072003e-02 3.1901130178e-02
3.8197486494e-02 3.1629843752e-02
3.7462717723e-02 3.1360104512e-02
3.6741532473e-02 3.1091925639e-02
3.6033700628e-02 3.0825319499e-02
3.5338995167e-02 3.0560297668e-02
3.4657192155e-02 3.0296870950e-02
3.3988070732e-02 3.0035049399e-02
3.3331413096e-02 2.9774842344e-02
3.2687004496e-02 2.9516258405e-02
3.2054633211e-02 2.9259305514e-02
